Palavra,Link,Instituicao
poste,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
posterior,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posteriorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
postico,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posticoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
posto de gasolina,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posto-de-gasolinaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
posto de saude,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posto_de_saudeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
postura,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posturaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pote1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pote1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pote2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pote2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
potencial,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/potencialSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
potente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/potenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pouco1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pouco1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pouco2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pouco2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
poupar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poupar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
poupar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poupar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pousar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pousarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
povo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/povoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
praca2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praca2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
praca3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praca3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
praia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praiaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prancha,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pranchaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prata,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prataSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prateado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prateadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prateleira,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prateleiraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pratica,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praticaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
praticar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praticarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prato,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pratoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prazer1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prazer2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prazer3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prazo1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazo1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prazo2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazo2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
precario,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precarioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prece,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preceSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
precioso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preciosoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
precipitar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precipitarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
precisao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precisaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
precisar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precisarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preco,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
precoce,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precoceSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preconceito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preconceitoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
predio1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/predioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
predio2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/predio2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preencher,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preencherSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prefeito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prefeitoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prefeitura,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prefeituraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preferir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preferirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prego,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pregoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preguica1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preguica1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preguica2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preguica2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preguica3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preguica3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prejudicar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prejudicarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prejuizo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prejuizoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prematuro,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prematuroSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
premio1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/premioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
premio2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/premio2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prendedor de roupas,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prendedor_de_roupasSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prender1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prender1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prender2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prender2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preocupar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preocuparSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preparar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prepararSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presenca,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presencaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presente1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presente1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presente2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presente2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presente3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presente3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presentear,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presentearSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preservar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preservarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presidente,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presidenteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presidente da republica,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presidente_da_republicaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presidiario,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presidiarioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pressa,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pressao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pressentimento,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressentimentoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pressentir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressentimentoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prestacao1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prestacao1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prestacao2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prestacao2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prestar ate ncao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prestar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prestar cuncurso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prestar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prestar servico,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prestar3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
presunto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presuntoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pretender,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pretenderSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preto1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preto1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
preto2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preto2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prevencao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prevencaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
primavera,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/primaveraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
primeira vez,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/primeira_vezSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
primeiro1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/primeiro1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
primeiro2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/primeiro2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
primo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/primoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
princesa,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/princesaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
principal,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/principalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
principe,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/principeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
principio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/principioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prioridade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prioridadeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prisao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prisaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
privada,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/privadaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
privado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/privadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
problema,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/problemaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
problematico,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/problematicoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
processar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/processarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
procurar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/procurarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
producao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/producaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
produzir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/produzirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
professor,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/professorSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
profissao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/profissaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
profissional,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/profissionalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
profundo,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/profundoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
programa1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/programaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
programa2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/programa2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
progredir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/progredirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
progresso,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/progressoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proibir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proibirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
projeto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/projetoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
projetor de slides,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/projetor_de_slidesSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prolongado,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prolongadoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prolongar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prolongarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prometer,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prometerSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
promocao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/promocaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
promover,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/promoverSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
pronto,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prontoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
propaganda,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/propagandaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proporcional,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proporcionalSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proposito,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/propositoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proposta,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/propostaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
propriedade,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/propriedadeSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proprietario,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proprietarioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proprio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proprioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prorrogar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prorrogarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prosa,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prosaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prosperar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prosperarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prosseguir,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prosseguirSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prostituicao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prostituicaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prostituta,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prostitutaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
protecao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/protecaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proteger1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/protegerSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proteger2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proteger2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
protese auditiva,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/protese_auditivaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
protestante,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/protestanteSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
protestar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/protestarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
prova,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provar3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provar3Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provar4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provar4Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provavel,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provavelSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
providenciar,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/providenciarSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provisorio,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provisorioSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provocacao,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provocacaoSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provocar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provocar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
provocar2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/provocar2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proximo1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proximo1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
proximo2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/proximo2Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
psicologia,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/psicologiaSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
psiquiatra,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/psiquiatraSm_Prog001.mp4,ACESSIBILIDADE_BRASIL
publicar1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/publicar1Sm_Prog001.mp4,ACESSIBILIDADE_BRASIL
